,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,Positive Rate,7-day Average Positives,7-day Average Test Rate,14-day Average Positives,14-day Average Test Rate
18236,2021-05-29,Ontario,4,7381,596,245994,0.006711409395973154,3.0,0.006923491007203174,1.0,0.003461745503601587
18237,2021-05-30,Ontario,3,7384,427,246421,0.00702576112412178,3.0,0.007334402940169,1.0,0.0036672014700845
18238,2021-05-31,Ontario,1,7385,186,246607,0.005376344086021506,2.0,0.0062309611408545434,1.0,0.0031154805704272717
18239,2021-06-01,Ontario,5,7390,179,246786,0.027932960893854747,3.0,0.009602954935833173,1.0,0.004801477467916587
18240,2021-06-02,Ontario,2,7392,516,247302,0.003875968992248062,3.0,0.008898011550836516,1.0,0.004449005775418258
18241,2021-06-03,Ontario,2,7394,662,247964,0.0030211480362537764,2.0,0.007706227504067575,1.0,0.0038531137520337877
18242,2021-06-04,Ontario,1,7395,682,248646,0.001466275659824047,2.0,0.00791569545547101,1.0,0.003957847727735505
18243,2021-06-05,Ontario,2,7397,519,249165,0.0038535645472061657,2.0,0.0075074319056471555,1.0,0.0037537159528235778
18244,2021-06-06,Ontario,0,7397,332,249497,0.0,1.0,0.00650375174505833,0.0,0.003251875872529165
18245,2021-06-07,Ontario,3,7400,275,249772,0.01090909090909091,2.0,0.007294144148353958,1.0,0.003647072074176979
18246,2021-06-08,Ontario,1,7401,371,250143,0.0026954177897574125,1.0,0.0036887808477686244,0.0,0.0018443904238843122
18247,2021-06-09,Ontario,1,7402,574,250717,0.0017421602787456446,1.0,0.003383951031553993,0.0,0.0016919755157769965
18248,2021-06-10,Ontario,0,7402,560,251277,0.0,1.0,0.002952358454946311,0.0,0.0014761792274731555
18249,2021-06-11,Ontario,1,7403,485,251762,0.002061855670103093,1.0,0.003037441313557604,0.0,0.001518720656778802
18250,2021-06-12,Ontario,0,7403,533,252295,0.0,0.0,0.0024869320925281517,0.0,0.0012434660462640758
18251,2021-06-13,Ontario,2,7405,203,252498,0.009852216748768473,1.0,0.0038943916280665047,0.0,0.0019471958140332524
18252,2021-06-14,Ontario,1,7406,258,252756,0.003875968992248062,0.0,0.0028896599256603836,0.0,0.0014448299628301918
18253,2021-06-15,Ontario,0,7406,578,253334,0.0,0.0,0.002504600241409325,0.0,0.0012523001207046624
18254,2021-06-16,Ontario,0,7406,313,253647,0.0,0.0,0.0022557202015885186,0.0,0.0011278601007942593
18255,2021-06-17,Ontario,2,7408,322,253969,0.006211180124223602,0.0,0.0031430316479061754,0.0,0.0015715158239530877
18256,2021-06-18,Ontario,0,7408,409,254378,0.0,0.0,0.002848480837891448,0.0,0.001424240418945724
18257,2021-06-19,Ontario,0,7408,245,254623,0.0,0.0,0.002848480837891448,0.0,0.001424240418945724
18258,2021-06-20,Ontario,0,7408,177,254800,0.0,0.0,0.0014410213023530948,0.0,0.0007205106511765474
18259,2021-06-21,Ontario,0,7408,145,254945,0.0,0.0,0.0008873114463176574,0.0,0.0004436557231588287
18260,2021-06-22,Ontario,2,7410,241,255186,0.008298755186721992,0.0,0.0020728479015636563,0.0,0.0010364239507818281
18261,2021-06-23,Ontario,0,7410,288,255474,0.0,0.0,0.0020728479015636563,0.0,0.0010364239507818281
18262,2021-06-24,Ontario,0,7410,226,255700,0.0,0.0,0.0011855364552459987,0.0,0.0005927682276229994
18263,2021-06-25,Ontario,0,7410,303,256003,0.0,0.0,0.0011855364552459987,0.0,0.0005927682276229994
18264,2021-06-26,Ontario,0,7410,234,256237,0.0,0.0,0.0011855364552459987,0.0,0.0005927682276229994
18265,2021-06-27,Ontario,0,7410,126,256363,0.0,0.0,0.0011855364552459987,0.0,0.0005927682276229994
18266,2021-06-28,Ontario,0,7410,153,256516,0.0,0.0,0.0011855364552459987,0.0,0.0005927682276229994
18267,2021-06-29,Ontario,1,7411,215,256731,0.004651162790697674,0.0,0.000664451827242525,0.0,0.0003322259136212625
18268,2021-06-30,Ontario,0,7411,224,256955,0.0,0.0,0.000664451827242525,0.0,0.0003322259136212625
18269,2021-07-01,Ontario,0,7411,193,257148,0.0,0.0,0.000664451827242525,0.0,0.0003322259136212625
18270,2021-07-02,Ontario,1,7412,225,257373,0.0044444444444444444,0.0,0.00129937246216316,0.0,0.00064968623108158
18271,2021-07-03,Ontario,2,7414,221,257594,0.00904977375565611,0.0,0.002592197284399747,0.0,0.0012960986421998734
18272,2021-07-04,Ontario,1,7415,150,257744,0.006666666666666667,0.0,0.0035445782367806993,0.0,0.0017722891183903496
18273,2021-07-05,Ontario,2,7417,90,257834,0.022222222222222223,1.0,0.006719181411383874,0.0,0.003359590705691937
18274,2021-07-06,Ontario,0,7417,128,257962,0.0,0.0,0.006054729584141349,0.0,0.0030273647920706745
18275,2021-07-07,Ontario,1,7418,208,258170,0.004807692307692308,1.0,0.006741542770954537,0.0,0.0033707713854772684
18276,2021-07-08,Ontario,4,7422,253,258423,0.015810276679841896,1.0,0.009000153725217664,0.0,0.004500076862608832
18277,2021-07-09,Ontario,3,7425,202,258625,0.01485148514851485,1.0,0.01048687382579915,0.0,0.005243436912899575
18278,2021-07-10,Ontario,2,7427,171,258796,0.011695906432748537,1.0,0.010864892779669498,0.0,0.005432446389834749
18279,2021-07-11,Ontario,4,7431,234,259030,0.017094017094017096,2.0,0.012354514269290988,1.0,0.006177257134645494
18280,2021-07-12,Ontario,0,7431,88,259118,0.0,2.0,0.009179911094687812,1.0,0.004589955547343906
18281,2021-07-13,Ontario,0,7431,97,259215,0.0,2.0,0.009179911094687812,1.0,0.004589955547343906
18282,2021-07-14,Ontario,1,7432,240,259455,0.004166666666666667,2.0,0.00908833600311272,1.0,0.00454416800155636
18283,2021-07-15,Ontario,0,7432,168,259623,0.0,1.0,0.006829725048849593,0.0,0.0034148625244247964
18284,2021-07-16,Ontario,3,7435,126,259749,0.023809523809523808,1.0,0.008109444857565158,0.0,0.004054722428782579
18285,2021-07-17,Ontario,1,7436,240,259989,0.004166666666666667,1.0,0.007033839176696319,0.0,0.0035169195883481595
18286,2021-07-18,Ontario,3,7439,148,260137,0.02027027027027027,1.0,0.007487589630446773,0.0,0.0037437948152233866
18287,2021-07-19,Ontario,4,7443,134,260271,0.029850746268656716,1.0,0.01175198195454059,0.0,0.005875990977270295
18288,2021-07-20,Ontario,5,7448,233,260504,0.02145922746781116,2.0,0.014817585878513614,1.0,0.007408792939256807
18289,2021-07-21,Ontario,2,7450,212,260716,0.009433962264150943,2.0,0.015570056678154224,1.0,0.007785028339077112
18290,2021-07-22,Ontario,7,7457,255,260971,0.027450980392156862,3.0,0.019491625305605203,1.0,0.009745812652802601
18291,2021-07-23,Ontario,5,7462,206,261177,0.024271844660194174,3.0,0.01955767114141526,1.0,0.00977883557070763
18292,2021-07-24,Ontario,16,7478,229,261406,0.06986899563318777,6.0,0.028943718136632553,3.0,0.014471859068316276
18293,2021-07-25,Ontario,1,7479,101,261507,0.009900990099009901,5.0,0.027462392397881074,2.0,0.013731196198940537
18294,2021-07-26,Ontario,5,7484,224,261731,0.022321428571428572,5.0,0.026386775583991336,2.0,0.013193387791995668
18295,2021-07-27,Ontario,10,7494,383,262114,0.02610966057441253,6.0,0.02705112317064868,3.0,0.01352556158532434
18296,2021-07-28,Ontario,5,7499,277,262391,0.018050541516245487,7.0,0.02828206306380504,3.0,0.01414103153190252
18297,2021-07-29,Ontario,9,7508,252,262643,0.03571428571428571,7.0,0.02946253525268059,3.0,0.014731267626340295
18298,2021-07-30,Ontario,7,7515,221,262864,0.03167420814479638,7.0,0.030520015750480908,3.0,0.015260007875240454
18299,2021-07-31,Ontario,11,7526,235,263099,0.04680851063829787,6.0,0.027225660751210922,3.0,0.013612830375605461
18300,2021-08-01,Ontario,6,7532,196,263295,0.030612244897959183,7.0,0.030184411436775103,3.0,0.015092205718387552
18301,2021-08-02,Ontario,2,7534,158,263453,0.012658227848101266,7.0,0.028803954190585488,3.0,0.014401977095292744
18302,2021-08-03,Ontario,3,7537,325,263778,0.009230769230769232,6.0,0.026392683998636444,3.0,0.013196341999318222
18303,2021-08-04,Ontario,6,7543,297,264075,0.020202020202020204,6.0,0.02670003809660426,3.0,0.01335001904830213
18304,2021-08-05,Ontario,6,7549,149,264224,0.040268456375838924,5.0,0.02735063390539758,2.0,0.01367531695269879
18305,2020-03-01,Orange,0,0,0,0,,,,,
18306,2020-03-02,Orange,0,0,0,0,,,,,
18307,2020-03-03,Orange,0,0,0,0,,,,,
18308,2020-03-04,Orange,0,0,0,0,,,,,
18309,2020-03-05,Orange,0,0,0,0,,,,,
18310,2020-03-06,Orange,0,0,0,0,,,,,
18311,2020-03-07,Orange,0,0,0,0,,0.0,,,
18312,2020-03-08,Orange,0,0,0,0,,0.0,,,
18313,2020-03-09,Orange,0,0,1,1,0.0,0.0,,,
18314,2020-03-10,Orange,0,0,0,1,,0.0,,,
18315,2020-03-11,Orange,1,1,4,5,0.25,0.0,,,
18316,2020-03-12,Orange,0,1,12,17,0.0,0.0,,,
18317,2020-03-13,Orange,5,6,22,39,0.22727272727272727,0.0,,,
18318,2020-03-14,Orange,0,6,12,51,0.0,0.0,,0.0,
18319,2020-03-15,Orange,5,11,36,87,0.1388888888888889,1.0,,0.0,
18320,2020-03-16,Orange,4,15,36,123,0.1111111111111111,2.0,,1.0,
18321,2020-03-17,Orange,17,32,83,206,0.20481927710843373,4.0,0.13315600062588015,2.0,0.06657800031294007
18322,2020-03-18,Orange,19,51,94,300,0.20212765957446807,7.0,0.12631709485080414,3.0,0.06315854742540207
18323,2020-03-19,Orange,33,84,180,480,0.18333333333333332,11.0,0.15250757104128035,5.0,0.07625378552064017
18324,2020-03-20,Orange,79,163,377,857,0.20954907161803712,22.0,0.14997562023346744,11.0,0.07498781011673372
18325,2020-03-21,Orange,84,247,393,1250,0.21374045801526717,34.0,0.18050997137850563,17.0,0.09025498568925282
18326,2020-03-22,Orange,142,389,472,1722,0.3008474576271186,54.0,0.2036469097696813,27.0,0.10182345488484065
18327,2020-03-23,Orange,109,498,340,2062,0.3205882352941177,69.0,0.23357221322439653,34.0,0.11678610661219826
18328,2020-03-24,Orange,140,638,298,2360,0.4697986577181208,86.0,0.27142641045435184,43.0,0.13571320522717592
18329,2020-03-25,Orange,113,751,322,2682,0.35093167701863354,100.0,0.2926841272320897,50.0,0.14634206361604485
18330,2020-03-26,Orange,160,911,394,3076,0.40609137055837563,118.0,0.3245067039785244,59.0,0.1622533519892622
18331,2020-03-27,Orange,190,1101,498,3574,0.3815261044176707,134.0,0.34907485152132917,67.0,0.17453742576066458
18332,2020-03-28,Orange,146,1247,373,3947,0.3914209115281501,142.0,0.37445777345174097,71.0,0.18722888672587049
18333,2020-03-29,Orange,188,1435,394,4341,0.47715736040609136,149.0,0.3996449024201657,74.0,0.19982245121008285
18334,2020-03-30,Orange,121,1556,306,4647,0.3954248366013072,151.0,0.41033584546404994,75.0,0.20516792273202497
18335,2020-03-31,Orange,200,1756,477,5124,0.4192872117400419,159.0,0.40311992461003865,79.0,0.20155996230501932
18336,2020-04-01,Orange,237,1993,628,5752,0.37738853503184716,177.0,0.40689947575478336,88.0,0.20344973787739168
18337,2020-04-02,Orange,404,2397,1114,6866,0.362657091561939,212.0,0.4006945787552924,106.0,0.2003472893776462
18338,2020-04-03,Orange,344,2741,1046,7912,0.32887189292543023,234.0,0.39317254854211525,117.0,0.19658627427105763
18339,2020-04-04,Orange,361,3102,1077,8989,0.33519034354688954,265.0,0.38513961025907806,132.0,0.19256980512953903
18340,2020-04-05,Orange,295,3397,827,9816,0.3567110036275695,280.0,0.36793298786214634,140.0,0.18396649393107317
18341,2020-04-06,Orange,202,3599,604,10420,0.3344370860927152,291.0,0.3592204520752046,145.0,0.1796102260376023
18342,2020-04-07,Orange,266,3865,711,11131,0.37412095639943743,301.0,0.3527681298836897,150.0,0.17638406494184486
18343,2020-04-08,Orange,225,4090,578,11709,0.3892733564013841,299.0,0.35446596150790927,149.0,0.17723298075395463
18344,2020-04-09,Orange,442,4532,1335,13044,0.3310861423220974,305.0,0.3499558259022177,152.0,0.17497791295110884
18345,2020-04-10,Orange,315,4847,879,13923,0.3583617747440273,300.0,0.3541686661620172,150.0,0.1770843330810086
18346,2020-04-11,Orange,180,5027,563,14486,0.3197158081705151,275.0,0.3519580182511066,137.0,0.1759790091255533
18347,2020-04-12,Orange,155,5182,492,14978,0.3150406504065041,255.0,0.34600511064809725,127.0,0.17300255532404862
18348,2020-04-13,Orange,396,5578,1161,16139,0.34108527131782945,282.0,0.34695485139454213,141.0,0.17347742569727106
18349,2020-04-14,Orange,138,5716,341,16480,0.4046920821114369,264.0,0.35132215506768494,132.0,0.17566107753384247
18350,2020-04-15,Orange,172,5888,521,17001,0.33013435700575816,256.0,0.34287372658259546,128.0,0.17143686329129773
18351,2020-04-16,Orange,196,6084,512,17513,0.3828125,221.0,0.3502632062508673,110.0,0.17513160312543366
18352,2020-04-17,Orange,182,6266,575,18088,0.3165217391304348,202.0,0.34428605830606834,101.0,0.17214302915303417
18353,2020-04-18,Orange,113,6379,411,18499,0.2749391727493917,193.0,0.33788939610305074,96.0,0.16894469805152537
18354,2020-04-19,Orange,103,6482,278,18777,0.37050359712230213,185.0,0.3458126742053076,92.0,0.1729063371026538
18355,2020-04-20,Orange,79,6561,298,19075,0.2651006711409396,140.0,0.33495773132289475,70.0,0.16747886566144737
18356,2020-04-21,Orange,129,6690,430,19505,0.3,139.0,0.32000171959268947,69.0,0.16000085979634474
18357,2020-04-22,Orange,126,6816,399,19904,0.3157894736842105,132.0,0.3179524505467541,66.0,0.15897622527337704
18358,2020-04-23,Orange,339,7155,1213,21117,0.27947238252267104,153.0,0.3031895766214214,76.0,0.1515947883107107
18359,2020-04-24,Orange,818,7973,2748,23865,0.29767103347889373,243.0,0.30049661867120125,121.0,0.15024830933560063
18360,2020-04-25,Orange,133,8106,643,24508,0.20684292379471228,246.0,0.2907685831062471,123.0,0.14538429155312355
18361,2020-04-26,Orange,132,8238,587,25095,0.22487223168654175,250.0,0.26996410232970985,125.0,0.13498205116485493
18362,2020-04-27,Orange,136,8374,645,25740,0.21085271317829457,259.0,0.26221439404933194,129.0,0.13110719702466597
18363,2020-04-28,Orange,114,8488,602,26342,0.1893687707641196,256.0,0.24640993272992048,128.0,0.12320496636496024
18364,2020-04-29,Orange,162,8650,880,27222,0.18409090909090908,262.0,0.2275958520737346,131.0,0.1137979260368673
18365,2020-04-30,Orange,101,8751,787,28009,0.12833545108005082,228.0,0.20600486186764597,114.0,0.10300243093382298
18366,2020-05-01,Orange,159,8910,839,28848,0.18951132300357568,133.0,0.19055347465688624,66.0,0.09527673732844312
18367,2020-05-02,Orange,57,8967,510,29358,0.11176470588235295,123.0,0.17697087209797777,61.0,0.08848543604898888
18368,2020-05-03,Orange,48,9015,421,29779,0.11401425178147269,111.0,0.16113401782582507,55.0,0.08056700891291253
18369,2020-05-04,Orange,129,9144,869,30648,0.14844649021864212,110.0,0.15221884311730327,55.0,0.07610942155865164
18370,2020-05-05,Orange,71,9215,509,31157,0.13948919449901767,103.0,0.14509318936514587,51.0,0.07254659468257293
18371,2020-05-06,Orange,113,9328,1181,32338,0.09568162574089754,96.0,0.13246329174371563,48.0,0.06623164587185781
18372,2020-05-07,Orange,74,9402,842,33180,0.08788598574821853,93.0,0.12668479669631103,46.0,0.06334239834815551
18373,2020-05-08,Orange,84,9486,690,33870,0.12173913043478261,82.0,0.11700305490076916,41.0,0.05850152745038458
18374,2020-05-09,Orange,57,9543,535,34405,0.10654205607476636,82.0,0.11625696207111394,41.0,0.05812848103555697
18375,2020-05-10,Orange,41,9584,402,34807,0.10199004975124377,81.0,0.11453921892393837,40.0,0.057269609461969184
18376,2020-05-11,Orange,48,9632,516,35323,0.09302325581395349,69.0,0.10662161400898285,34.0,0.05331080700449142
18377,2020-05-12,Orange,61,9693,614,35937,0.0993485342019544,68.0,0.10088723396654523,34.0,0.05044361698327261
18378,2020-05-13,Orange,78,9771,939,36876,0.08306709265175719,63.0,0.09908515781095376,31.0,0.04954257890547688
18379,2020-05-14,Orange,54,9825,766,37642,0.07049608355091384,60.0,0.09660088606848165,30.0,0.048300443034240824
18380,2020-05-15,Orange,54,9879,715,38357,0.07552447552447553,56.0,0.08999879250986635,28.0,0.044999396254933176
18381,2020-05-16,Orange,64,9943,662,39019,0.09667673716012085,57.0,0.08858946123634559,28.0,0.044294730618172795
18382,2020-05-17,Orange,22,9965,367,39386,0.05994550408719346,54.0,0.08258309757005268,27.0,0.04129154878502634
18383,2020-05-18,Orange,23,9988,362,39748,0.06353591160220995,50.0,0.07837061982551789,25.0,0.039185309912758946
18384,2020-05-19,Orange,55,10043,819,40567,0.06715506715506715,50.0,0.07377155310453398,25.0,0.03688577655226699
18385,2020-05-20,Orange,49,10092,919,41486,0.05331882480957562,45.0,0.06952180055565092,22.0,0.03476090027782546
18386,2020-05-21,Orange,50,10142,753,42239,0.06640106241699867,45.0,0.06893679753652017,22.0,0.034468398768260085
18387,2020-05-22,Orange,55,10197,764,43003,0.07198952879581152,45.0,0.06843180514671103,22.0,0.034215902573355515
18388,2020-05-23,Orange,28,10225,638,43641,0.0438871473354232,40.0,0.06089043517175423,20.0,0.030445217585877114
18389,2020-05-24,Orange,19,10244,478,44119,0.0397489539748954,39.0,0.058005213727140216,19.0,0.029002606863570108
18390,2020-05-25,Orange,33,10277,617,44736,0.05348460291734198,41.0,0.05656931248644479,20.0,0.028284656243222395
18391,2020-05-26,Orange,15,10292,528,45264,0.028409090909090908,35.0,0.05103417302273389,17.0,0.025517086511366947
18392,2020-05-27,Orange,33,10325,1013,46277,0.03257650542941757,33.0,0.04807098453985418,16.0,0.02403549226992709
18393,2020-05-28,Orange,36,10361,868,47145,0.041474654377880185,31.0,0.04451006910569439,15.0,0.022255034552847195
18394,2020-05-29,Orange,28,10389,776,47921,0.03608247422680412,27.0,0.039380489881550476,13.0,0.019690244940775238
18395,2020-05-30,Orange,17,10406,683,48604,0.024890190336749635,25.0,0.036666638881739974,12.0,0.018333319440869987
18396,2020-05-31,Orange,16,10422,713,49317,0.02244039270687237,25.0,0.03419398727202239,12.0,0.017096993636011196
18397,2020-06-01,Orange,27,10449,1027,50344,0.02629016553067186,24.0,0.030309067645355237,12.0,0.015154533822677618
18398,2020-06-02,Orange,11,10460,842,51186,0.013064133016627079,24.0,0.028116930803574688,12.0,0.014058465401787344
18399,2020-06-03,Orange,11,10471,941,52127,0.011689691817215728,20.0,0.025133100287545857,10.0,0.012566550143772929
18400,2020-06-04,Orange,13,10484,978,53105,0.013292433537832311,17.0,0.021107068738967585,8.0,0.010553534369483792
18401,2020-06-05,Orange,24,10508,1157,54262,0.020743301642178046,17.0,0.018915758369735292,8.0,0.009457879184867646
18402,2020-06-06,Orange,6,10514,847,55109,0.0070838252656434475,15.0,0.016371991931005834,7.0,0.008185995965502917
18403,2020-06-07,Orange,9,10523,827,55936,0.010882708585247884,14.0,0.014720894199345193,7.0,0.0073604470996725966
18404,2020-06-08,Orange,10,10533,957,56893,0.01044932079414838,12.0,0.01245791637984184,6.0,0.00622895818992092
18405,2020-06-09,Orange,8,10541,937,57830,0.008537886872998933,11.0,0.011811309787894962,5.0,0.005905654893947481
18406,2020-06-10,Orange,9,10550,1056,58886,0.008522727272727272,11.0,0.01135888628153947,5.0,0.005679443140769735
18407,2020-06-11,Orange,8,10558,1048,59934,0.007633587786259542,10.0,0.0105504797456005,5.0,0.00527523987280025
18408,2020-06-12,Orange,5,10563,967,60901,0.005170630816959669,7.0,0.008325812484855017,3.0,0.004162906242427509
18409,2020-06-13,Orange,8,10571,655,61556,0.012213740458015267,8.0,0.009058657512336707,4.0,0.004529328756168354
18410,2020-06-14,Orange,2,10573,810,62366,0.0024691358024691358,7.0,0.007856718543368313,3.0,0.003928359271684156
18411,2020-06-15,Orange,7,10580,758,63124,0.009234828496042216,6.0,0.007683219643638862,3.0,0.003841609821819431
18412,2020-06-16,Orange,19,10599,744,63868,0.025537634408602152,8.0,0.010111755005867893,4.0,0.0050558775029339465
